#group,false,false,true,true,false,false,true,true,true
,,0,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T15:18:00Z,16.010272727272728,value,temperature,server_1_taipei
,,0,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T15:19:00Z,15.379,value,temperature,server_1_taipei
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T12:51:00Z,18.903428571428574,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T12:52:00Z,19.7765,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T12:53:00Z,19.971818181818183,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T12:54:00Z,18.829666666666665,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T12:55:00Z,18.80336363636363,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T12:56:00Z,18.382833333333334,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T12:57:00Z,17.967909090909092,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T12:58:00Z,17.772750000000002,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T12:59:00Z,18.264545454545456,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:00:00Z,18.418000000000003,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:01:00Z,18.567636363636367,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:02:00Z,19.911166666666666,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:03:00Z,20.199727272727273,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:04:00Z,20.45,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:05:00Z,21.206249999999997,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:06:00Z,21.239272727272724,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:07:00Z,21.213416666666667,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:08:00Z,21.009818181818176,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:09:00Z,20.51875,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:10:00Z,20.391545454545454,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:11:00Z,20.072666666666667,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:12:00Z,19.139818181818182,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:13:00Z,19.499083333333335,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:14:00Z,19.152636363636365,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:15:00Z,19.482833333333332,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:16:00Z,19.970909090909092,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:17:00Z,20.71408333333333,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:18:00Z,21.015272727272727,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:19:00Z,21.445916666666665,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:20:00Z,21.50590909090909,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:21:00Z,22.030583333333336,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:22:00Z,22.173181818181817,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:23:00Z,22.747249999999998,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:24:00Z,23.651636363636364,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:25:00Z,23.464416666666665,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:26:00Z,22.927272727272722,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:27:00Z,23.52266666666667,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:28:00Z,23.84072727272727,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:29:00Z,23.77136363636364,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:30:00Z,22.971500000000002,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:31:00Z,22.842454545454544,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:32:00Z,22.535583333333335,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:33:00Z,21.247454545454545,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:34:00Z,20.410166666666665,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:35:00Z,20.753363636363638,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:36:00Z,19.974416666666666,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:37:00Z,19.783727272727273,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:38:00Z,20.18975,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:39:00Z,20.265090909090908,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:40:00Z,20.099500000000003,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:41:00Z,19.786818181818184,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:42:00Z,19.67809090909091,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:43:00Z,19.889083333333332,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:44:00Z,19.889090909090903,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:45:00Z,20.547250000000002,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:46:00Z,21.189818181818183,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:47:00Z,22.111,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:48:00Z,23.17809090909091,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:49:00Z,23.83458333333333,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:50:00Z,23.55936363636363,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:51:00Z,23.419750000000004,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:52:00Z,23.496363636363636,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:53:00Z,23.437916666666666,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:54:00Z,22.433545454545452,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:55:00Z,21.90291666666667,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:56:00Z,22.467,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:57:00Z,23.127249999999993,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:58:00Z,23.04827272727272,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T13:59:00Z,22.432000000000002,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:00:00Z,23.547272727272727,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:01:00Z,23.778666666666666,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:02:00Z,23.826999999999998,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:03:00Z,23.656583333333334,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:04:00Z,23.081181818181815,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:05:00Z,23.192416666666663,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:06:00Z,22.762545454545457,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:07:00Z,23.228250000000003,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:08:00Z,22.65458333333333,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:09:00Z,21.763636363636365,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:10:00Z,21.892666666666667,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:11:00Z,21.651181818181815,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:12:00Z,22.09125,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:13:00Z,22.644727272727273,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:14:00Z,22.16425,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:15:00Z,21.90709090909091,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:16:00Z,21.762999999999995,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:17:00Z,21.329272727272727,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:18:00Z,21.77933333333333,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:19:00Z,21.760727272727276,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:20:00Z,20.553833333333333,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:21:00Z,20.052454545454545,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:22:00Z,20.72233333333333,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:23:00Z,20.607363636363637,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:24:00Z,21.337249999999997,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:25:00Z,21.852727272727275,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:26:00Z,22.05741666666667,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:27:00Z,22.532636363636367,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:28:00Z,22.936583333333335,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:29:00Z,22.956090909090907,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:30:00Z,23.28872727272727,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:31:00Z,23.55575,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:32:00Z,23.910727272727275,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:33:00Z,23.53775,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:34:00Z,22.425090909090912,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:35:00Z,22.028166666666667,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:36:00Z,21.257272727272724,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:37:00Z,20.31133333333333,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:38:00Z,19.810636363636366,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:39:00Z,20.017,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:40:00Z,19.72981818181818,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:41:00Z,20.021749999999997,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:42:00Z,19.48654545454545,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:43:00Z,18.527416666666667,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:44:00Z,18.445999999999998,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:45:00Z,17.173083333333334,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:46:00Z,17.123818181818184,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:47:00Z,17.727416666666667,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:48:00Z,18.425636363636364,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:49:00Z,18.424249999999997,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:50:00Z,18.181583333333332,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:51:00Z,17.98918181818182,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:52:00Z,18.075750000000003,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:53:00Z,17.806181818181816,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:54:00Z,17.469666666666672,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:55:00Z,17.351636363636363,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:56:00Z,16.953,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:57:00Z,16.436090909090908,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:58:00Z,16.560333333333336,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T14:59:00Z,17.089181818181817,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T15:00:00Z,17.1555,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T15:01:00Z,17.098818181818185,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T15:02:00Z,16.86975,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T15:03:00Z,17.680909090909093,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T15:04:00Z,18.217166666666667,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T15:05:00Z,18.890454545454546,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T15:06:00Z,19.03875,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T15:07:00Z,18.142363636363637,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T15:08:00Z,17.82791666666667,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T15:09:00Z,17.741363636363634,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T15:10:00Z,16.257583333333333,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T15:11:00Z,16.244666666666667,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T15:12:00Z,16.666545454545453,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T15:13:00Z,15.791999999999996,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T15:14:00Z,15.727363636363634,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T15:15:00Z,15.899499999999998,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T15:16:00Z,15.201818181818185,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T15:17:00Z,15.144750000000002,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T15:18:00Z,15.128636363636362,value,temperature,server_2_tainan
,,1,2024-02-01T12:50:25.178190984Z,2024-02-01T15:50:25.178190984Z,2024-02-01T15:19:00Z,15,value,temperature,server_2_tainan

